departure_point,arrival_point,measurement_value
SDQ,MAD,8.166666666666666
SDQ,MIA,2.5166666666666666
SDQ,NYC,4.033333333333333
SDQ,YMQ,4.416666666666667
SDQ,ANU,1.3333333333333333
SDQ,BOS,4.1
SDQ,AUA,1.1666666666666667
SDQ,SJU,1.0
SOF,MOW,3.0
SOF,IST,1.25
SOF,PAR,3.0
SOF,LON,3.333333333333333
SOF,ROM,1.9166666666666663
SOF,MAD,3.583333333333333
SOF,IEV,1.9166666666666663
SOF,STO,2.833333333333333
SOF,PMI,2.833333333333333
SOF,AYT,1.6666666666666663
SOF,TLV,2.5
SOF,EDI,3.75
SOF,WAW,2.0
SOF,ZRH,2.25
SOF,MLA,2.0
SOF,BUD,1.4166666666666667
SOF,VIE,1.5833333333333337
SOF,DUB,3.9166666666666665
SOF,AMS,2.833333333333333
SOF,LCA,2.083333333333333
SOF,BCN,3.0
DOH,ATL,15.166666666666664
DOH,SAO,16.166666666666668
DOH,LOS,9.416666666666666
DOH,ADD,4.916666666666667
DOH,JNB,8.916666666666666
DOH,DAR,6.333333333333332
DOH,MOW,5.166666666666667
DOH,IST,4.5
DOH,PAR,6.916666666666668
DOH,ROM,6.083333333333332
DOH,CGK,9.0
DOH,TYO,10.0
DOH,AKL,16.5
DOH,NBO,6.0
DOH,MAD,7.5
DOH,SGN,7.333333333333332
DOH,HKG,7.666666666666668
DOH,KUL,7.916666666666668
DOH,MIA,15.916666666666664
DOH,DFW,15.916666666666664
DOH,NYC,13.75
DOH,BOM,3.6666666666666665
DOH,LED,6.166666666666668
DOH,CKG,7.5
DOH,SHA,8.666666666666666
DOH,TBS,3.25
DOH,KTM,4.416666666666667
DOH,CMB,5.166666666666667
DOH,YMQ,13.166666666666664
DOH,EDI,7.5
DOH,WAW,6.0
DOH,CPT,10.333333333333334
DOH,CPH,6.5
DOH,OSL,6.666666666666668
DOH,ZRH,6.333333333333332
DOH,GOT,6.5
DOH,MLE,5.0
DOH,RGN,6.083333333333332
DOH,KHI,2.6666666666666665
DOH,KWI,1.5
DOH,ISB,3.583333333333333
DOH,MCT,1.5
DOH,KRT,6.0
DOH,BUD,5.583333333333332
DOH,WDH,9.5
DOH,TUN,6.583333333333332
DOH,VIE,5.666666666666668
DOH,JIB,4.833333333333333
DOH,GYD,2.833333333333333
DOH,AMD,3.333333333333333
DOH,DUB,7.833333333333332
DOH,CWL,7.416666666666668
DOH,SYZ,1.3333333333333333
DOH,CCU,5.0
DOH,HYD,4.166666666666667
DOH,HAN,6.833333333333332
DOH,DPS,9.666666666666666
DOH,CTU,7.416666666666668
DOH,EVN,3.0
DOH,BEY,4.333333333333333
DOH,LCA,4.166666666666667
DOH,AMM,2.6666666666666665
DOH,SOF,5.166666666666667
KOA,BJS,11.416666666666664
KOA,TYO,8.75
KOA,SYD,10.333333333333334
KOA,AKL,9.25
KOA,NAN,6.833333333333332
KOA,MNL,10.833333333333336
KOA,LAX,5.466666666666668
KOA,PHX,5.916666666666668
KOA,YVR,5.75
KOA,SEA,5.75
KOA,DEN,6.6
KOA,SHA,10.916666666666664
KOA,ANC,6.333333333333332
KOA,GUM,7.833333333333332
KOA,MAJ,5.25
KOA,PPT,5.75
KOA,YYC,6.3
KOA,BNE,10.083333333333334
KOA,SLC,6.066666666666666
KOA,PDX,5.416666666666668
APW,SYD,6.333333333333332
APW,AKL,4.166666666666667
APW,NAN,2.083333333333333
APW,HNL,5.566666666666666
APW,BNE,5.75
APW,KOA,5.566666666666666
PPG,HNL,5.583333333333332
PPG,KOA,5.583333333333332
PPG,APW,0.5833333333333334
HIR,TRW,2.75
HIR,BNE,3.25
HIR,VLI,2.0
PMR,AKL,1.1666666666666667
PMR,WLG,0.6666666666666666
PMR,CHC,1.3333333333333333
KHH,TYO,3.583333333333333
KHH,MNL,1.6666666666666663
KHH,SGN,3.083333333333333
KHH,HKG,1.5
KHH,KUL,4.333333333333333
KHH,SHA,2.1666666666666665
KHH,PUS,2.5
KHH,SPK,4.25
KHH,OKA,1.75
KHH,OSA,3.0
KHH,HAN,2.583333333333333
KHH,MFM,1.5833333333333337
KHH,KMG,3.083333333333333
NGO,BJS,3.583333333333333
NGO,CGK,7.166666666666668
NGO,TYO,1.1666666666666667
NGO,MNL,4.166666666666667
NGO,SGN,5.833333333333332
NGO,HKG,4.333333333333333
NGO,SHA,2.75
NGO,HNL,7.416666666666668
NGO,TPE,3.1666666666666665
NGO,GUM,3.5
NGO,PUS,1.5833333333333337
NGO,SPK,1.75
NGO,HEL,10.166666666666666
NGO,OKA,2.333333333333333
NGO,HAN,5.416666666666668
NGO,TAO,2.75
NGO,KOJ,1.4166666666666667
NGO,KOA,7.416666666666668
NGO,KHH,3.333333333333333
OSA,PAR,12.583333333333336
OSA,AKL,10.583333333333334
OSA,SEA,9.8
OSA,HAN,4.916666666666667
OSA,DPS,6.916666666666668
OSA,MFM,4.333333333333333
OSA,TAO,2.9166666666666665
OSA,KOJ,1.1666666666666667
OSA,AMS,11.666666666666664
OSA,KOA,7.583333333333332
SEL,ATL,13.833333333333336
SEL,YTO,13.166666666666664
SEL,MEX,13.666666666666664
SEL,ADD,12.0
SEL,MOW,9.5
SEL,IST,11.75
SEL,PAR,12.083333333333336
SEL,ROM,12.166666666666664
SEL,BJS,2.333333333333333
SEL,DEL,8.583333333333334
SEL,CGK,7.166666666666668
SEL,TYO,2.4166666666666665
SEL,AKL,11.416666666666664
SEL,NAN,10.166666666666666
SEL,MNL,4.083333333333333
SEL,SGN,5.25
SEL,ULN,3.6666666666666665
SEL,KUL,6.583333333333332
SEL,SEA,10.166666666666666
SEL,BOM,9.166666666666666
SEL,CKG,3.9166666666666665
SEL,SHA,2.0
SEL,TLV,12.0
SEL,KTM,7.583333333333332
SEL,TPE,2.583333333333333
SEL,GUM,4.5
SEL,VVO,2.083333333333333
SEL,PUS,1.0833333333333333
SEL,CJU,1.1666666666666667
SEL,SPN,4.5
SEL,CMB,8.5
SEL,YKS,4.5
SEL,SFO,10.75
SEL,TSE,7.166666666666668
SEL,IKT,4.166666666666667
SEL,KHV,2.75
SEL,UUS,2.75
SEL,ROR,4.833333333333333
SEL,SPK,2.6666666666666665
SEL,ZRH,12.166666666666664
SEL,HEL,9.583333333333334
SEL,RGN,6.0
SEL,OKA,2.25
SEL,BWN,5.333333333333333
SEL,OSA,1.75
SEL,HAN,4.583333333333333
SEL,DPS,7.166666666666668
SEL,MFM,3.583333333333333
SEL,TAO,1.5833333333333337
SEL,KOJ,1.5
SEL,VTE,5.25
SEL,AMS,11.166666666666664
SEL,BCN,12.666666666666664
SEL,DOH,10.5
SEL,NGO,1.8333333333333333
MWX,TYO,2.333333333333333
MWX,SHA,1.75
MWX,TPE,2.25
MWX,VVO,3.333333333333333
MWX,CJU,0.8333333333333334
MWX,OSA,1.5
MWX,MFM,3.75
SEL,MAD,13.333333333333336
SEL,DFW,13.0
SEL,OVB,6.083333333333332
SEL,WAW,10.5
SEL,VIE,11.333333333333336
SEL,KHH,2.9166666666666665
CRK,IST,12.583333333333336
CRK,BJS,4.5
CRK,CGK,3.9166666666666665
CRK,HKG,2.333333333333333
CRK,KUL,3.9166666666666665
CRK,RUH,9.666666666666666
CRK,SHA,3.333333333333333
CRK,TPE,2.333333333333333
CRK,PUS,3.9166666666666665
CRK,KWI,9.75
CRK,JED,10.416666666666666
CRK,HAN,3.583333333333333
CRK,MFM,2.333333333333333
CRK,DOH,9.75
CRK,NGO,4.0
CRK,OSA,3.9166666666666665
CRK,SEL,3.8333333333333335
DVO,MNL,1.8333333333333333
DVO,HKG,3.1666666666666665
DVO,CRK,1.8333333333333333
ZAM,MNL,1.75
ZAM,CRK,1.75
ZAM,DVO,1.1666666666666667
TAG,MNL,1.4166666666666667
TAG,SEL,5.083333333333333
TAG,CRK,1.4166666666666667
TAG,DVO,1.25
CEB,TYO,4.583333333333333
CEB,MNL,1.5
CEB,HKG,2.9166666666666665
CEB,KUL,3.8333333333333335
CEB,CKG,4.0
CEB,SHA,3.9166666666666665
CEB,TPE,2.833333333333333
CEB,PUS,4.25
CEB,OSA,4.333333333333333
CEB,MFM,2.833333333333333
CEB,KMG,4.166666666666667
CEB,NGO,4.333333333333333
CEB,SEL,4.5
CEB,MWX,4.25
CEB,CRK,1.5
CEB,DVO,1.1666666666666667
CEB,ZAM,1.5833333333333337
CEB,TAG,0.3333333333333333
PPS,MNL,1.5
PPS,TPE,2.75
PPS,SEL,4.25
PPS,CRK,1.5
PPS,CEB,1.1666666666666667
CNS,TYO,7.583333333333332
CNS,POM,1.4166666666666667
CNS,AKL,4.583333333333333
CNS,HKG,7.25
CNS,MEL,3.4166666666666665
CNS,BNE,2.083333333333333
CNS,PER,5.166666666666667
CNS,DRW,2.583333333333333
CNS,AYQ,2.9166666666666665
CNS,OSA,7.5
CNS,DPS,4.583333333333333
TSV,SYD,2.5
TSV,NBO,8.333333333333334
TSV,BNE,1.75
TSV,DRW,2.833333333333333
TSV,CNS,0.9166666666666666
ADL,SYD,1.8333333333333333
ADL,AKL,4.083333333333333
ADL,NAN,5.166666666666667
ADL,HKG,9.0
ADL,KUL,7.75
ADL,BNE,2.333333333333333
ADL,PER,3.5
ADL,DRW,3.6666666666666665
ADL,HBA,1.9166666666666663
ADL,AYQ,1.9166666666666663
ADL,CBR,1.5833333333333337
ADL,DPS,5.166666666666667
ADL,DOH,14.083333333333336
ADL,CNS,3.0
PHE,BNE,4.333333333333333
PHE,PER,2.1666666666666665
PHE,DPS,2.333333333333333
PEN,CGK,2.5
PEN,SGN,1.9166666666666663
PEN,HKG,4.0
PEN,KUL,1.0
PEN,TPE,4.916666666666667
PEN,SUB,3.083333333333333
PEN,HAN,3.083333333333333
PEN,KMG,3.75
PEN,KNO,0.8333333333333334
LGK,KUL,1.1666666666666667
LGK,KMG,3.5
LGK,PEN,0.6666666666666666
JHB,KUL,1.0
JHB,SUB,2.4166666666666665
JHB,SEL,6.583333333333332
JHB,PEN,1.1666666666666667
JHB,LGK,1.3333333333333333
BKI,TYO,5.666666666666668
BKI,MNL,2.083333333333333
BKI,HKG,2.833333333333333
BKI,KUL,2.5
BKI,SHA,4.416666666666667
BKI,TPE,3.333333333333333
BKI,PUS,4.833333333333333
BKI,PER,5.583333333333332
BKI,BWN,0.6666666666666666
BKI,MFM,3.0
BKI,KMG,4.166666666666667
BKI,SEL,5.166666666666667
BKI,MWX,4.833333333333333
BKI,PEN,2.6666666666666665
BKI,JHB,2.25
KCH,KUL,1.75
KCH,BWN,1.4166666666666667
KCH,PEN,2.0
KCH,JHB,1.4166666666666667
KCH,BKI,1.5
PDG,CGK,1.8333333333333333
PDG,SUB,2.583333333333333
PDG,KNO,1.1666666666666667
BDO,CGK,0.5833333333333334
BDO,KUL,2.0
BDO,UPG,2.1666666666666665
BDO,SUB,1.25
BDO,BPN,2.0
BDO,DPS,1.75
BDO,KNO,2.333333333333333
BDO,PDG,1.9166666666666663
PKU,CGK,1.75
PKU,SUB,2.5
PKU,KNO,1.0833333333333333
PKU,PDG,0.6666666666666666
SRG,CGK,1.0833333333333333
SRG,KUL,2.333333333333333
SRG,UPG,1.75
SRG,SUB,1.0
SRG,BPN,1.6666666666666663
SRG,DPS,1.3333333333333333
SRG,BDO,1.1666666666666667
TRK,CGK,2.833333333333333
TRK,UPG,1.6666666666666663
TRK,SUB,2.333333333333333
JOG,CGK,1.25
JOG,UPG,2.0
JOG,SUB,1.1666666666666667
JOG,DPS,1.3333333333333333
JOG,KNO,2.9166666666666665
JOG,PDG,1.9166666666666663
JOG,BDO,1.0833333333333333
JOG,PKU,2.0
LOP,CGK,2.0
LOP,UPG,1.0833333333333333
LOP,SUB,0.9166666666666666
LOP,BDO,1.75
LOP,SRG,1.75
LOP,JOG,1.0
DZA,NBO,2.5
DZA,TNR,1.1666666666666667
DZA,RUN,2.1666666666666665
BZV,FIH,0.6666666666666666
BZV,PAR,7.916666666666668
BZV,DLA,1.9166666666666663
BZV,LBV,1.75
BZV,KGL,2.4166666666666665
NSI,ADD,4.083333333333333
NSI,NBO,4.166666666666667
NSI,ABJ,2.6666666666666665
NSI,CMN,5.583333333333332
NSI,NDJ,1.5833333333333337
NSI,LBV,1.0
LAD,HAV,13.166666666666664
LAD,SAO,8.5
LAD,LOS,3.0
LAD,FRA,8.5
LAD,NBO,4.083333333333333
LAD,CMN,6.666666666666668
LAD,LIS,7.75
LAD,CPT,4.0
LAD,WDH,2.5
LAD,HRE,3.25
LAD,LUN,2.75
LAD,RIO,8.0
LAD,OPO,7.75
LAD,AMS,8.583333333333334
LAD,BZV,1.25
SSG,CMN,5.333333333333333
SSG,DLA,0.5
SSG,ADD,4.583333333333333
DUR,JNB,1.0833333333333333
DUR,LON,12.166666666666664
DUR,MRU,3.8333333333333335
DUR,GBE,1.3333333333333333
DUR,LUN,2.5
ACC,LOS,1.0
ACC,ADD,5.666666666666668
ACC,CAI,6.333333333333332
ACC,JNB,5.75
ACC,PAR,6.583333333333332
ACC,NBO,5.916666666666668
ACC,ABJ,1.0
ACC,NYC,11.25
ACC,LIS,5.416666666666668
ACC,OUA,1.3333333333333333
ACC,BEY,6.916666666666668
LVI,CPT,3.1666666666666665
LVI,LUN,1.1666666666666667
LVI,NBO,3.25
MPM,ADD,5.5
MPM,LIS,10.833333333333336
MPM,LAD,4.0
BLZ,ADD,4.166666666666667
BLZ,JNB,2.25
BLZ,DAR,2.0
NLA,JNB,2.25
NLA,NBO,2.6666666666666665
NLA,LUN,0.75
NLA,FBM,0.6666666666666666
TMS,LIS,5.333333333333333
TMS,LBV,1.0
TMS,LAD,2.0
ROS,SAO,2.833333333333333
ROS,BUE,0.8333333333333334
ROS,LIM,4.416666666666667
ROS,BRC,2.25
ROS,PTY,6.9833333333333325
ROS,REC,5.0
ROS,MDZ,1.5833333333333337
ROS,SLA,1.9166666666666663
ROS,RIO,2.9166666666666665
ROS,SSA,4.25
IGR,BUE,1.9166666666666663
IGR,COR,2.0
IGR,SLA,2.083333333333333
IGR,ROS,1.9166666666666663
NQN,BUE,1.5833333333333337
NQN,COR,1.6666666666666663
NQN,MDZ,1.3333333333333333
IGU,SAO,1.5833333333333337
IGU,LIM,4.416666666666667
IGU,BSB,2.083333333333333
IGU,RIO,2.0
FLN,SAO,1.25
FLN,BUE,2.1666666666666665
FLN,BSB,2.1666666666666665
FLN,RIO,1.5
JPA,SAO,3.333333333333333
JPA,BSB,2.75
JPA,REC,0.5833333333333334
JPA,RIO,3.083333333333333
SAO,BUE,3.083333333333333
SAO,JNB,8.416666666666666
SAO,IST,12.5
SAO,PAR,11.5
SAO,PUJ,7.083333333333332
SAO,MAD,10.083333333333334
SAO,TLV,13.5
SAO,LIS,10.0
SAO,COR,3.25
SAO,BSB,1.75
SAO,MAO,3.9166666666666665
SAO,RIO,1.0833333333333333
SAO,SSA,2.4166666666666665
SAO,FOR,3.333333333333333
SAO,CGB,2.333333333333333
SAO,NAT,3.25
SAO,BOS,10.25
SAO,OPO,10.0
SAO,BCN,10.416666666666666
SAO,LAD,8.25
SAO,IGU,1.6666666666666663
SAO,FLN,1.3333333333333333
SAO,JPA,3.25
CNF,SAO,1.3333333333333333
CNF,PTY,6.916666666666668
CNF,BSB,1.3333333333333333
CNF,REC,2.5
CNF,BEL,3.25
CNF,RIO,1.0833333333333333
CNF,SSA,1.75
CNF,FOR,2.833333333333333
CNF,GYN,1.5
CNF,CGB,2.333333333333333
CNF,NAT,2.75
CNF,IGU,2.25
CNF,FLN,1.8333333333333333
CNF,JPA,2.6666666666666665
CGR,SAO,1.6666666666666663
CGR,BSB,1.6666666666666663
CGR,CNF,2.0
CWB,BSB,1.9166666666666663
CWB,RIO,1.3333333333333333
CWB,FOR,3.6666666666666665
CWB,SAO,1.0833333333333333
CWB,CNF,1.5833333333333337
RBR,SAO,4.0
RBR,BSB,3.1666666666666665
POA,SAO,1.6666666666666663
POA,LIM,4.916666666666667
POA,LIS,10.833333333333336
POA,RIO,1.8333333333333333
POA,IGU,1.3333333333333333
POA,FLN,1.0
POA,CNF,2.083333333333333
POA,CWB,1.1666666666666667
PVH,SAO,3.583333333333333
PVH,CNF,3.5
PVH,RBR,1.0
SLZ,BSB,2.5
SLZ,REC,2.0
SLZ,BEL,1.1666666666666667
SLZ,RIO,3.4166666666666665
SLZ,CNF,2.9166666666666665
IQQ,SCL,2.2333333333333334
IQQ,LPB,2.0
GYE,BOG,1.8833333333333333
GYE,LIM,2.0
GYE,CCS,3.0
GYE,UIO,0.8666666666666667
GYE,MAD,11.25
GYE,MIA,4.333333333333333
GYE,NYC,6.416666666666668
GYE,AMS,11.583333333333336
ASU,MAD,11.416666666666664
ASU,MVD,1.8333333333333333
ASU,BUE,1.8333333333333333
ASU,COR,1.8333333333333333
ASU,PTY,6.166666666666668
ASU,SAO,2.1666666666666665
ASU,CWB,1.5
ASU,IQQ,2.5
CLO,BOG,0.9833333333333332
CLO,CCS,2.1666666666666665
CLO,MAD,10.316666666666666
CLO,PTY,1.5
CLO,MDE,0.8666666666666667
CLO,CTG,1.45
CLO,BAQ,1.55
CLO,GYE,1.5
ADZ,BOG,2.05
ADZ,PTY,1.2666666666666666
ADZ,MDE,1.7333333333333334
ADZ,CTG,1.3666666666666667
ADZ,BAQ,1.4833333333333334
ADZ,CLO,1.9833333333333332
CBB,SAO,3.1666666666666665
CBB,LPB,0.75
VVI,BUE,3.0
VVI,LIM,2.65
VVI,SCL,3.25
VVI,MAD,11.25
VVI,MIA,7.0
VVI,LPB,1.0
VVI,PTY,4.883333333333333
VVI,SLA,1.5
VVI,SAO,2.9166666666666665
VVI,CBB,0.75
PBM,HAV,4.0
PBM,POS,1.5
PBM,BEL,1.75
PBM,AUA,2.75
PBM,AMS,9.0
MAR,CCS,1.0
MAR,MIA,3.0
MAR,AUA,0.75
PMV,CCS,0.8333333333333334
PMV,POS,0.6666666666666666
PMV,MDE,2.0
PMV,GYE,3.5
PMV,CLO,2.0166666666666666
PMV,MAR,1.3333333333333333
VLN,PTY,3.0
VLN,AUA,1.0
VLN,SDQ,1.8333333333333333
GEO,MIA,4.5
GEO,PTY,3.8666666666666663
GEO,POS,1.1666666666666667
GEO,NYC,6.0
GEO,PBM,1.25
BJL,CMN,3.333333333333333
BJL,LPA,2.4166666666666665
BJL,SID,1.5833333333333337
BJL,AMS,5.5
BJL,BCN,4.916666666666667
BJL,ACC,3.0
FUE,FRA,4.583333333333333
FUE,PAR,3.9166666666666665
FUE,LON,4.083333333333333
FUE,MAD,2.583333333333333
FUE,STO,5.833333333333332
FUE,LPA,0.6666666666666666
FUE,EDI,4.583333333333333
FUE,WAW,5.333333333333333
FUE,ZRH,4.0
FUE,HEL,6.25
FUE,VIE,4.75
FUE,BFS,4.5
FUE,DUB,4.25
FUE,TFS,0.8333333333333334
FUE,AGP,2.083333333333333
FUE,AMS,4.333333333333333
SPC,LPA,0.8333333333333334
SPC,ZRH,4.416666666666667
SPC,TFS,0.5
SPC,BCN,3.333333333333333
ACE,FRA,4.25
ACE,PAR,3.75
ACE,LON,4.083333333333333
ACE,ROM,4.0
ACE,STO,5.75
ACE,LPA,0.75
ACE,ZRH,4.083333333333333
ACE,GOT,5.333333333333333
ACE,VIE,4.916666666666667
ACE,BFS,4.25
ACE,DUB,4.083333333333333
ACE,CWL,3.75
ACE,ORK,3.75
ACE,TFS,0.8333333333333334
ACE,AGP,2.0
ACE,AMS,4.25
ACE,BCN,2.9166666666666665
ACE,FUE,0.6666666666666666
FNA,LOS,3.0
FNA,IST,7.416666666666668
FNA,CMN,3.75
FNA,ACC,2.5
FNA,BJL,1.1666666666666667
ROB,ABJ,1.8333333333333333
ROB,CMN,4.083333333333333
ROB,ACC,2.0
ROB,FNA,0.8333333333333334
CKY,PAR,6.166666666666668
CKY,ABJ,2.0
CKY,CMN,3.5
CKY,BKO,1.5
CKY,OUA,2.25
CKY,TUN,5.0
RAI,REC,4.166666666666667
RAI,BOS,6.833333333333332
RAI,PDL,3.8333333333333335
RAI,SID,0.75
CZL,IST,2.833333333333333
CZL,PAR,2.333333333333333
CZL,ALG,1.0
COO,ADD,5.666666666666668
COO,PAR,6.333333333333332
COO,ABJ,1.3333333333333333
COO,CMN,4.416666666666667
COO,DLA,1.5
COO,LBV,1.6666666666666663
COO,OUA,1.5
COO,BZV,2.6666666666666665
COO,SSG,1.3333333333333333
ABV,LOS,1.1666666666666667
ABV,ADD,4.833333333333333
ABV,FRA,6.166666666666668
ABV,IST,6.083333333333332
ABV,PAR,6.166666666666668
ABV,LON,6.5
ABV,ABJ,2.083333333333333
ABV,NDJ,1.6666666666666663
ABV,KGL,4.0
ABV,NSI,1.75
ABV,ACC,1.75
KAN,LOS,1.4166666666666667
KAN,ADD,4.666666666666667
KAN,CAI,5.083333333333333
KAN,KRT,2.0
KAN,NDJ,1.6666666666666663
KAN,JED,4.5
KAN,ABV,0.75
LFW,LOS,1.0
LFW,ADD,5.583333333333332
LFW,FIH,3.333333333333333
LFW,PAR,6.416666666666668
LFW,ABJ,1.5
LFW,NYC,11.0
LFW,CMN,4.416666666666667
LFW,LIS,5.416666666666668
LFW,DLA,1.75
LFW,LBV,2.0
LFW,BKO,2.5
LFW,ACC,0.6666666666666666
LFW,COO,0.5
LFW,ABV,1.75
BRU,YTO,8.333333333333334
BRU,ADD,7.0
BRU,CAI,4.333333333333333
BRU,FIH,8.0
BRU,FRA,1.0
BRU,IST,3.4166666666666665
BRU,PAR,0.9166666666666666
BRU,LON,1.25
BRU,ROM,1.9166666666666663
BRU,BJS,9.833333333333334
BRU,PUJ,9.25
BRU,MAD,2.4166666666666665
BRU,ALG,2.6666666666666665
BRU,ABJ,6.833333333333332
BRU,IEV,2.833333333333333
BRU,HKG,11.166666666666664
BRU,PMI,2.1666666666666665
BRU,AYT,3.8333333333333335
BRU,ATH,3.1666666666666665
BRU,KEF,3.25
BRU,SHA,11.0
BRU,TLV,4.416666666666667
BRU,CMN,3.4166666666666665
BRU,LPA,4.5
BRU,TBS,4.166666666666667
BRU,LIS,2.9166666666666665
BRU,CPH,1.5833333333333337
BRU,OSL,2.0
BRU,ZRH,1.25
BRU,GOT,1.6666666666666663
BRU,HEL,2.4166666666666665
BRU,FNC,3.9166666666666665
BRU,DLA,6.833333333333332
BRU,MLA,2.75
BRU,BUD,2.0
BRU,MSQ,2.6666666666666665
BRU,ADB,3.4166666666666665
BRU,OUA,5.916666666666668
BRU,TUN,2.583333333333333
BRU,VIE,1.75
BRU,OPO,2.4166666666666665
BRU,PDL,4.416666666666667
BRU,RAK,3.583333333333333
BRU,DUB,1.75
BRU,TFS,4.583333333333333
BRU,AGP,2.75
BRU,KGL,8.416666666666666
BRU,AMS,0.9166666666666666
BRU,EVN,4.333333333333333
BRU,BEY,4.166666666666667
BRU,LCA,4.083333333333333
BRU,AMM,4.666666666666667
BRU,BCN,2.083333333333333
BRU,SDQ,9.666666666666666
BRU,SOF,2.583333333333333
BRU,DOH,6.416666666666668
BRU,LAD,8.583333333333334
BRU,ACC,6.666666666666668
BRU,BJL,6.333333333333332
BRU,FUE,4.333333333333333
BRU,SPC,4.5
BRU,ACE,4.25
BRU,FNA,6.666666666666668
BJM,ADD,2.4166666666666665
BJM,NBO,1.6666666666666663
BJM,KGL,0.6666666666666666
SSH,IST,2.6666666666666665
SSH,ROM,3.75
SSH,AYT,2.0
SSH,WAW,4.25
SSH,CPH,5.166666666666667
SSH,ZRH,4.833333333333333
SSH,KWI,2.4166666666666665
SSH,FRU,5.083333333333333
SSH,JED,1.6666666666666663
SSH,EVN,3.5
SSH,BEY,1.75
SSH,AMM,1.0
SSH,BGW,2.0
SSH,BRU,5.25
HMB,CAI,1.0
HMB,RUH,2.5
HMB,KWI,2.5
HMB,SHJ,3.333333333333333
HMB,JED,1.5833333333333337
HMB,AMM,1.5
MBA,ADD,2.333333333333333
MBA,FRA,8.916666666666666
WIL,LOS,5.25
WIL,ADD,2.0
WIL,JNB,4.166666666666667
WIL,DAR,1.4166666666666667
WIL,FRA,8.25
WIL,PAR,8.416666666666666
WIL,ABJ,6.083333333333332
WIL,NYC,15.0
WIL,BOM,6.25
WIL,TNR,3.333333333333333
WIL,CPT,5.75
WIL,SEZ,3.25
WIL,MCT,5.416666666666668
WIL,KRT,2.9166666666666665
WIL,MGQ,1.5
WIL,MRU,4.25
WIL,EBB,1.25
WIL,DLA,4.166666666666667
WIL,LBV,4.333333333333333
WIL,BKO,6.916666666666668
WIL,HRE,3.0
WIL,LLW,2.1666666666666665
WIL,LUN,2.833333333333333
WIL,JIB,2.583333333333333
WIL,JED,3.6666666666666665
WIL,KGL,1.4166666666666667
WIL,FBM,2.5
WIL,DOH,6.083333333333332
WIL,DZA,2.5
WIL,NSI,4.166666666666667
WIL,LAD,4.083333333333333
WIL,LVI,3.25
WIL,MPM,4.166666666666667
WIL,BLZ,2.5
WIL,NLA,2.6666666666666665
WIL,BJM,1.5833333333333337
WIL,MBA,1.0833333333333333
BEN,IST,2.5
BEN,TIP,1.0833333333333333
BEN,JED,4.0
BEN,AMM,1.5
MJI,IST,3.5
MJI,TUN,1.1666666666666667
MJI,AMM,2.5
MJI,BEN,1.1666666666666667
JUB,ADD,2.0
JUB,CAI,3.9166666666666665
JUB,KRT,1.0
JUB,EBB,1.3333333333333333
JUB,WIL,1.5833333333333337
ZNZ,JNB,3.75
ZNZ,DAR,0.3333333333333333
ZNZ,FRA,9.083333333333334
ZNZ,NBO,1.5
ZNZ,DOH,6.5
ZNZ,WIL,1.5
JRO,ADD,2.5
JRO,DAR,1.3333333333333333
JRO,NBO,1.0
JRO,EBB,1.25
JRO,KGL,1.9166666666666663
JRO,DOH,6.333333333333332
JRO,WIL,1.0
DOM,ANU,0.6666666666666666
DOM,SJU,1.75
BGI,FRA,9.166666666666666
BGI,LON,8.083333333333334
BGI,MIA,4.3
BGI,NYC,5.416666666666668
BGI,PTY,3.5166666666666666
BGI,POS,0.9166666666666666
BGI,BOS,5.616666666666667
BGI,GEO,2.0
BGI,DOM,1.0
PTP,HAV,3.6666666666666665
PTP,PAR,8.083333333333334
PTP,PUJ,2.0
PTP,MIA,3.5666666666666664
PTP,ANU,0.5
PTP,SDQ,2.25
PTP,BGI,1.0833333333333333
CUR,YTO,5.4833333333333325
CUR,BOG,2.333333333333333
CUR,CCS,0.8333333333333334
CUR,YMQ,5.166666666666667
CUR,POS,1.5
CUR,NYC,4.9
CUR,AUA,0.5
CUR,SDQ,1.0833333333333333
FDF,MIA,3.9166666666666665
FDF,YMQ,5.166666666666667
FDF,BGI,0.75
SVD,YTO,5.666666666666668
SVD,MIA,4.2
SVD,GND,0.5833333333333334
SVD,NYC,4.816666666666666
SVD,BGI,0.75
STT,ATL,4.15
STT,MIA,3.15
STT,ANU,1.0
STT,NYC,4.2
PLS,MIA,1.95
PLS,YMQ,4.083333333333333
PLS,ANU,1.9166666666666663
PLS,NAS,1.6666666666666663
GUA,BOG,3.25
HOU,YTO,3.066666666666667
HOU,HAV,2.65
HOU,LIM,6.5
HOU,BJS,14.833333333333336
HOU,SYD,17.666666666666668
HOU,PUJ,4.366666666666666
HOU,UIO,5.25
HOU,DFW,1.1666666666666667
HOU,PHX,2.833333333333333
HOU,DEN,2.4833333333333334
HOU,HNL,8.666666666666666
HOU,TPE,16.166666666666668
HOU,BUE,10.0
HOU,PTY,4.083333333333333
HOU,POS,5.55
HOU,NYC,3.4
HOU,GDL,2.3833333333333333
HOU,RIO,10.166666666666666
HOU,MSP,2.8833333333333333
HOU,MCI,2.0
HOU,AUA,4.666666666666667
HOU,NAS,3.0
HOU,SJU,4.45
HOU,OKC,1.5
HOU,KOA,8.666666666666666
HOU,PLS,3.8333333333333335
HOU,GUA,2.7333333333333334
WAS,ATL,1.8333333333333333
